ID,ingresos,edad,provincia_codigo,bancarizado,BCRA_Peor_Situacion,Cantidad_consultas_7_dias,Compromisos_Mensual,Endeudamiento_Externo,Nivel_Socioeconomico,Deuda_normal,Deuda_30,Deuda_90,deuda_120,deuda_180,canti_moras,autonomo,Es_jubilado,relacion_dependencia,dias_atraso,Cuota,cant_cuotas,Monto_Otorgado,PRODUCTO,PROVINCIA,moroso
708,15942.00,45,B,0,-1,1,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,V,,121,3188.23,15,17419.00,DS_SUCURSAL_PLATA,BUENOS AIRES,1
709,23126.81,67,N,1,1,0,9854.00,190000.00,4,190000.00,0.00,0.00,0.00,0.00,1,F,V,,74,1959.09,12,10000.00,DS_SUCURSAL_ORO,MISIONES,0
710,38700.00,30,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,3925.09,12,22600.00,DS_REFINANCIACION,MISIONES,0
711,25000.00,39,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4604.46,9,23100.00,DS_REFINANCIACION,SAN LUIS,0
712,32400.00,36,B,1,1,4,6956.00,134900.00,6,134900.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE AVELLANEDA                                 ,0,5958.76,15,34020.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
713,47089.00,48,U,1,1,1,26865.00,489000.00,3,489000.00,0.00,0.00,0.00,0.00,0,F,V,MINISTERIO DE SALUD,1,1791.42,12,10000.00,DS_SUCURSAL_ORO,CHUBUT,0
714,31000.00,43,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2917.77,12,16800.00,DS_REFINANCIACION,SANTA FE,0
715,66000.00,42,Y,1,1,1,12528.00,203000.00,4,203000.00,0.00,0.00,0.00,0.00,0,F,V,,117,9126.46,6,30000.00,DS_BASICO,JUJUY,1
716,49500.00,28,B,1,1,2,3466.00,36000.00,5,36000.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO UNIVERSITARIO NACIONAL DEL ARTE IUNA              ,0,1606.74,6,6000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
717,70000.00,55,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15627.24,9,78400.00,DS_REFINANCIACION,BUENOS AIRES,0
718,64700.00,59,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4862.94,12,28000.00,DS_REFINANCIACION,NEUQUEN,0
719,26400.00,35,B,1,1,6,461.00,10181.00,5,10181.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,117,7344.83,12,41000.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
720,46500.00,38,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7124.16,6,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
721,24000.00,41,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2838.62,14,17360.00,DS_REFINANCIACION,BUENOS AIRES,0
722,36000.00,33,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6867.63,14,42000.00,DS_REFINANCIACION,CORDOBA,0
723,25000.00,47,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5357.91,9,26880.00,DS_REFINANCIACION,BUENOS AIRES,0
724,57000.00,36,B,1,1,4,11881.00,260740.00,3,260740.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL ADMINISTRACION DE JUSTICIA                   ,0,6135.43,9,30000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
725,62000.00,47,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5446.50,12,31360.00,DS_REFINANCIACION,BUENOS AIRES,0
726,17000.00,75,T,1,1,0,3700.00,60000.00,6,60000.00,0.00,0.00,0.00,0.00,0,F,V,,102,4701.82,12,24000.00,DS_SUCURSAL_ORO,TUCUMAN,1
727,52500.00,29,B,1,1,2,8563.00,223000.00,3,223000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,28,9195.62,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
728,35400.00,51,T,1,1,0,11990.00,249000.00,5,249000.00,0.00,0.00,0.00,0.00,1,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,107,5911.69,12,33000.00,DS_SUCURSAL_ORO,TUCUMAN,1
729,25300.00,61,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2076.48,12,11956.00,DS_REFINANCIACION,CORDOBA,0
730,55100.00,25,U,0,-1,1,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,121,13389.50,6,50000.00,DS_SUCURSAL_PLATA,NEUQUEN,1
731,44422.00,41,B,1,1,2,34378.00,388842.00,4,388842.00,0.00,0.00,0.00,0.00,0,F,F,SUPERINTENDENCIA DE RIESGOS DEL TRABAJO                     ,1,6026.26,15,36433.00,DS_SUCURSAL_ORO,MISIONES,0
732,45255.00,32,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,13179.70,6,51800.00,DS_REFINANCIACION,SANTA FE,0
733,32806.00,51,N,1,1,1,9409.00,208000.00,4,208000.00,0.00,0.00,0.00,0.00,1,F,F,MUNICIPALIDAD DE OBERA                                      ,53,2538.24,12,10000.00,DS_BASICO,MISIONES,0
734,59921.00,28,C,1,1,9,5619.00,79000.00,4,79000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,102,8757.73,15,50000.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
735,121336.00,49,B,1,1,2,101034.00,1654000.00,3,1654000.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION NACIONAL DE VIALIDAD                              ,0,6386.63,15,40000.00,DS_PREMIUM,CAPITAL FEDERAL,0
736,36000.00,54,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4862.94,12,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
737,19000.00,74,T,1,1,2,6277.00,64000.00,5,64000.00,0.00,0.00,0.00,0.00,0,F,V,,0,4612.40,15,25200.00,DS_SUCURSAL_ORO,TUCUMAN,0
738,51300.00,25,C,1,1,8,22043.00,341000.00,4,341000.00,0.00,0.00,0.00,0.00,0,F,F,POLICIA FEDERAL ARGENTINA                                   ,0,3606.96,15,20593.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
739,18208.00,66,M,1,1,0,2133.00,46000.00,6,46000.00,0.00,0.00,0.00,0.00,0,F,V,,84,4430.37,15,19118.00,DS_SUCURSAL_ORO,MENDOZA,0
740,112832.00,41,Z,1,1,0,78595.00,943840.00,2,943840.00,0.00,0.00,0.00,0.00,0,F,F,BANCO DE GALICIA Y BUENOS AIRES S A                         ,28,20354.75,6,80000.00,DS_PREMIUM,SANTA CRUZ,0
741,50276.88,21,C,0,-1,4,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,117,8757.73,15,50000.00,DS_SUCURSAL_PLATA,BUENOS AIRES,1
742,70000.00,50,C,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,13894.12,12,80000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
743,36000.00,57,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4862.94,12,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
744,65000.00,31,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9118.02,12,52500.00,DS_REFINANCIACION,MISIONES,0
745,93183.38,51,C,1,1,1,22147.00,382000.00,3,382000.00,0.00,0.00,0.00,0.00,0,F,F,POLICIA FEDERAL ARGENTINA                                   ,0,12773.26,15,80000.00,DS_PREMIUM,NEUQUEN,0
746,184000.00,30,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,11446.05,14,70000.00,DS_REFINANCIACION,BUENOS AIRES,0
747,30000.00,121,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7124.16,6,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
748,72000.00,34,V,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,11720.43,9,58800.00,DS_REFINANCIACION,TIERRA DEL FUEGO,0
749,57100.00,37,A,1,1,8,200.00,2000.00,6,2000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,89,13894.12,12,80000.00,DS_PREMIUM,SALTA,0
750,63000.00,52,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9531.37,12,54880.00,DS_REFINANCIACION,CORDOBA,0
751,66800.00,27,Q,1,1,7,2229.00,22292.00,6,22292.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,121,8683.85,15,52500.00,DS_SUCURSAL_ORO,SANTA CRUZ,1
752,57019.00,52,A,1,1,1,17422.00,278000.00,4,278000.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO SECUNDARIO SAN FRANCISCO                          ,28,12773.26,15,80000.00,DS_PREMIUM,SALTA,0
753,32000.00,42,R,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,9614.68,14,58800.00,DS_REFINANCIACION,RIO NEGRO,0
754,63000.00,49,H,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7294.41,12,42000.00,DS_REFINANCIACION,CHACO,0
755,34432.00,29,C,1,4,0,10173.00,232000.00,4,212000.00,0.00,0.00,20000.00,0.00,0,F,F,ENTE UNICO REGULADOR DE LOS SERVICIOS PUBLICOS DE LA CIUDAD ,121,4449.39,7,16800.00,DS_BASICO,CAPITAL FEDERAL,1
756,70555.00,55,B,1,1,0,3429.00,47000.00,4,47000.00,0.00,0.00,0.00,0.00,0,F,F,ESTADO MAYOR GENERAL DE LA ARMADA                           ,0,3193.32,15,20000.00,DS_PREMIUM,BUENOS AIRES,0
757,29500.00,70,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,1953.41,9,9800.00,DS_REFINANCIACION,SANTIAGO DEL ESTERO,0
758,57000.00,52,J,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6976.45,9,35000.00,DS_REFINANCIACION,SAN JUAN,0
759,47200.00,55,T,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5106.09,12,29400.00,DS_REFINANCIACION,TUCUMAN,0
760,266000.00,46,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,16741.78,6,65800.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
761,27640.00,58,B,1,1,1,8707.00,155813.00,4,155813.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE PILA                                       ,0,7200.65,15,43533.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
762,47000.00,65,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3404.06,12,19600.00,DS_REFINANCIACION,SAN LUIS,0
763,49976.00,31,T,1,1,4,15547.00,313000.00,5,313000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,58,5448.37,15,24988.00,DS_BASICO,TUCUMAN,0
764,90000.00,31,B,1,1,1,26610.00,304144.00,6,304144.00,0.00,0.00,0.00,0.00,0,F,F,BANCO DE LA PROVINCIA DE BUENOS AIRES                       ,121,13894.12,12,80000.00,DS_PREMIUM,BUENOS AIRES,1
765,152000.00,46,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,10177.37,6,40000.00,DS_REFINANCIACION,NEUQUEN,0
766,41003.00,58,B,1,1,3,12794.00,257730.00,4,257730.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE LINCOLN                                    ,1,4962.20,15,30000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
767,47800.00,23,N,0,-1,4,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,117,12198.08,7,50000.00,DS_SUCURSAL_PLATA,MISIONES,1
768,55700.00,43,C,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,117,10664.00,9,53500.00,DS_REFINANCIACION,BUENOS AIRES,1
769,47000.00,50,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4807.34,14,29400.00,DS_REFINANCIACION,BUENOS AIRES,0
770,60218.97,23,C,0,-1,1,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,1,13389.50,6,50000.00,DS_SUCURSAL_PLATA,CAPITAL FEDERAL,0
771,54206.00,54,C,1,1,5,32351.00,388000.00,5,388000.00,0.00,0.00,0.00,0.00,0,F,F,CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS C,32,5210.30,12,30000.00,DS_PREMIUM,BUENOS AIRES,0
772,28800.00,33,B,1,1,1,1884.00,27000.00,5,27000.00,0.00,0.00,0.00,0.00,0,F,F,UNIVERSIDAD TECNOLOGICA NACIONAL                            ,117,3511.09,15,14400.00,DS_BASICO,BUENOS AIRES,1
773,32104.00,27,P,1,1,6,8833.00,181000.00,5,181000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,117,5904.29,15,33709.00,DS_SUCURSAL_ORO,FORMOSA,1
774,20000.00,42,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3906.81,9,19600.00,DS_REFINANCIACION,SANTIAGO DEL ESTERO,0
775,26800.00,60,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,9725.89,12,56000.00,DS_REFINANCIACION,BUENOS AIRES,0
776,42474.90,30,B,1,1,1,8213.00,211000.00,7,211000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,93,7782.09,6,30000.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
777,51000.00,38,B,1,1,3,43719.00,711181.00,2,711181.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL CONSEJO DE LA MAGISTRATURA                   ,0,4299.41,12,24000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
778,36492.00,45,T,1,1,2,12750.00,352000.00,5,352000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,89,8270.01,15,49998.00,DS_SUCURSAL_ORO,TUCUMAN,0
779,34094.00,32,A,1,1,0,9771.00,216000.00,5,216000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,3042.15,6,10000.00,DS_BASICO,SALTA,0
780,27005.00,33,M,1,1,1,1821.00,26000.00,5,26000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,112,7619.27,12,42532.00,DS_SUCURSAL_ORO,MENDOZA,1
781,56000.00,37,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7973.08,9,40000.00,DS_REFINANCIACION,CORDOBA,0
782,21000.00,31,B,1,1,1,527.00,13585.00,5,13585.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,117,3862.16,15,22050.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
783,73000.00,39,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9614.68,14,58800.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
784,56000.00,45,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7124.16,6,28000.00,DS_REFINANCIACION,MISIONES,0
785,35000.00,33,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4187.99,6,16460.00,DS_REFINANCIACION,BUENOS AIRES,0
786,29233.00,41,B,1,1,2,13868.00,137800.00,4,137800.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE SUIPACHA                                   ,89,3671.70,15,22198.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
787,46000.00,40,B,1,1,13,20224.00,292000.00,4,292000.00,0.00,0.00,0.00,0.00,0,F,V,,117,10737.00,9,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
788,37012.00,56,B,1,1,3,12708.00,226576.00,4,226576.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO DE PREVISION SOCIAL DE LA PCIA DE BS AS,117,8881.23,14,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
789,60164.00,51,N,1,4,6,26280.00,447000.00,3,445000.00,0.00,0.00,2000.00,0.00,0,F,F,PODER JUDICIAL DE LA PROVINCIA DE MISIONES                  ,0,3593.21,12,17000.00,DS_BASICO,MISIONES,0
790,92000.00,60,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,21942.42,6,86240.00,DS_REFINANCIACION,TIERRA DEL FUEGO,0
791,45000.00,54,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,13616.24,12,78400.00,DS_REFINANCIACION,BUENOS AIRES,0
792,31000.00,29,B,1,1,10,5167.00,147411.00,4,147411.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,117,5701.28,15,32550.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
793,79711.00,33,B,1,1,4,46532.00,253167.00,4,253167.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE BAHIA BLANCA                               ,0,1791.42,12,10000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
794,28516.61,64,B,1,1,4,8012.00,53135.00,6,53135.00,0.00,0.00,0.00,0.00,0,F,V,,102,4936.91,12,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
795,57000.00,65,T,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2893.45,12,16660.00,DS_REFINANCIACION,TUCUMAN,0
796,40248.00,32,B,1,1,5,9933.00,249634.00,4,249634.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,93,3308.13,15,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
797,90000.00,51,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14588.83,12,84000.00,DS_REFINANCIACION,CORDOBA,0
798,127000.00,72,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14588.83,12,84000.00,DS_REFINANCIACION,BUENOS AIRES,0
799,32000.00,33,L,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,16408.60,9,82320.00,DS_REFINANCIACION,LA PAMPA,0
800,26000.00,54,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,2387.32,14,14600.00,DS_REFINANCIACION,BUENOS AIRES,0
801,80000.00,49,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14588.83,12,84000.00,DS_REFINANCIACION,BUENOS AIRES,0
802,80000.00,38,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6867.63,14,42000.00,DS_REFINANCIACION,SAN LUIS,0
803,28950.00,36,N,1,1,3,8242.00,181000.00,4,181000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE POSADAS                                    ,102,4378.87,15,25000.00,DS_SUCURSAL_ORO,MISIONES,1
804,61000.00,69,B,1,1,1,25250.00,439036.00,4,439036.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO DE PREVISION SOCIAL DE LA PCIA DE BS AS,13,5445.12,12,30000.00,DS_PREMIUM,BUENOS AIRES,0
805,59900.00,25,N,1,1,4,2711.00,27114.00,6,27114.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,121,14058.98,6,52500.00,DS_SUCURSAL_ORO,MISIONES,1
806,56684.00,54,A,1,1,1,33479.00,546000.00,4,546000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,0,6616.27,15,40000.00,DS_SUCURSAL_ORO,SALTA,0
807,30000.00,39,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9767.03,9,49000.00,DS_REFINANCIACION,BUENOS AIRES,0
808,80000.00,57,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7780.71,12,44800.00,DS_REFINANCIACION,SAN LUIS,0
809,36600.00,56,T,1,1,0,15565.00,389000.00,5,389000.00,0.00,0.00,0.00,0.00,2,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,79,6616.27,15,40000.00,DS_SUCURSAL_ORO,TUCUMAN,0
810,110039.00,53,B,1,1,1,7412.00,138000.00,3,138000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,5210.30,12,30000.00,DS_PREMIUM,BUENOS AIRES,0
811,26000.00,39,B,1,1,5,5629.00,124438.00,5,124438.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,117,4781.72,15,27300.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
812,84000.00,53,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8905.20,6,35000.00,DS_REFINANCIACION,ENTRE RIOS,0
813,79000.00,44,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14297.05,12,82320.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
814,37000.00,35,P,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3647.21,12,21000.00,DS_REFINANCIACION,FORMOSA,0
815,49000.00,40,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,7480.37,6,29400.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
816,100818.00,62,N,1,1,1,63227.00,1243000.00,4,1243000.00,0.00,0.00,0.00,0.00,0,F,V,,102,4701.82,12,24000.00,DS_SUCURSAL_ORO,MISIONES,1
817,56120.31,51,B,1,1,0,16424.00,155127.00,4,155127.00,0.00,0.00,0.00,0.00,0,F,F,CAJA DE RETIROS JUBILACIONES Y PENSIONES DE LA POLICIA DE LA,0,20923.50,6,80000.00,DS_PREMIUM,BUENOS AIRES,0
818,23000.00,62,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,13,4807.34,14,29400.00,DS_REFINANCIACION,BUENOS AIRES,0
819,45168.00,61,M,1,1,7,4361.00,122000.00,5,122000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,117,9404.96,12,52500.00,DS_SUCURSAL_ORO,MENDOZA,1
820,61000.00,71,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,4862.94,12,28000.00,DS_REFINANCIACION,BUENOS AIRES,0
821,51000.00,55,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7659.14,12,44100.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
822,74000.00,51,X,1,1,4,33371.00,694000.00,3,694000.00,0.00,0.00,0.00,0.00,0,F,F,ENTE DE SERVICIOS Y OBRAS PUBLICAS,89,12773.26,15,80000.00,DS_PREMIUM,CORDOBA,0
823,127000.00,41,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14960.74,6,58800.00,DS_REFINANCIACION,BUENOS AIRES,0
824,50223.00,40,B,1,4,2,8983.00,191000.00,5,182000.00,0.00,0.00,9000.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,43,4982.01,15,25000.00,DS_BASICO,SALTA,0
825,91677.00,41,B,1,1,9,41127.00,453000.00,3,453000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,0,13894.12,12,80000.00,DS_PREMIUM,BUENOS AIRES,0
826,45199.00,48,B,1,1,2,9298.00,174000.00,5,174000.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,1,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
827,24337.00,52,M,1,1,8,10400.00,172000.00,5,172000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,89,1751.55,15,10000.00,DS_SUCURSAL_ORO,MENDOZA,0
828,47900.00,45,B,1,5,1,17176.00,197967.00,3,191967.00,0.00,0.00,0.00,6000.00,0,F,F,PODER JUDICIAL ADMINISTRACION DE JUSTICIA                   ,0,5051.64,12,23900.00,DS_BASICO,BUENOS AIRES,0
829,44200.00,26,W,1,1,14,181.00,7000.00,5,7000.00,0.00,0.00,0.00,0.00,1,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,121,2438.25,15,10000.00,DS_BASICO,BUENOS AIRES,1
830,41000.00,44,T,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6867.63,14,42000.00,DS_REFINANCIACION,TUCUMAN,0
831,49000.00,28,B,1,1,0,3604.00,49000.00,5,49000.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO UNIVERSITARIO NACIONAL DEL ARTE IUNA              ,0,2826.25,12,15000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
832,45028.00,24,R,1,1,7,3292.00,7000.00,5,7000.00,0.00,0.00,0.00,0.00,0,F,F,CONTADURIA GENERAL DEL EJERCITO                             ,121,4905.89,15,22500.00,DS_BASICO,RIO NEGRO,1
833,44541.00,46,B,1,1,13,6135.00,24000.00,4,24000.00,0.00,0.00,0.00,0.00,0,F,F,CONGREGACION MISIONERA MARIANA DEL ESPIRITU SANTO           ,58,15266.06,6,60000.00,DS_PLATA,BUENOS AIRES,0
834,66815.00,45,M,1,1,4,10745.00,144150.00,4,144150.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,28,9404.96,12,52500.00,DS_SUCURSAL_ORO,MENDOZA,0
